,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,productive
855,2015-02-19,Quarter3,sewing,Thursday,8,0.7,29.4,1116.0,6240,0,0.0,0,2,57.0,0.7,1
856,2015-02-19,Quarter3,finishing,Thursday,4,0.75,5.13,997.7422680412371,1920,0,0.0,0,0,8.0,0.684027778,0
857,2015-02-19,Quarter3,finishing,Thursday,8,0.7,5.13,997.7422680412371,1920,0,0.0,0,0,8.0,0.672135417,0
858,2015-02-19,Quarter3,sewing,Thursday,9,0.7,18.79,1603.0,6120,30,0.0,0,1,51.0,0.638614379,0
859,2015-02-19,Quarter3,finishing,Thursday,5,0.75,5.13,997.7422680412371,1920,0,0.0,0,0,8.0,0.631354167,0
860,2015-02-19,Quarter3,sewing,Thursday,7,0.75,30.1,444.0,0,0,5.0,20,1,59.0,0.611140537,0
861,2015-02-19,Quarter3,finishing,Thursday,12,0.8,5.13,997.7422680412371,2160,0,0.0,0,0,9.0,0.609583333,0
862,2015-02-19,Quarter3,sewing,Thursday,2,0.65,30.33,841.0,6840,0,0.0,0,1,57.0,0.585315789,0
863,2015-02-19,Quarter3,sewing,Thursday,10,0.7,19.68,1410.0,5760,0,0.0,0,1,48.0,0.249416667,0
864,2015-02-22,Quarter4,finishing,Sunday,3,0.5,5.13,997.7422680412371,1800,0,0.0,0,0,15.0,0.8721,1
865,2015-02-22,Quarter4,finishing,Sunday,6,0.8,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.8319375,1
866,2015-02-22,Quarter4,finishing,Sunday,2,0.8,5.13,997.7422680412371,4800,0,0.0,0,0,20.0,0.8300625,1
867,2015-02-22,Quarter4,finishing,Sunday,11,0.6,2.9,997.7422680412371,2880,0,0.0,0,0,12.0,0.805555556,1
868,2015-02-22,Quarter4,sewing,Sunday,12,0.8,15.26,1103.0,4080,63,0.0,0,0,34.0,0.800401961,1
869,2015-02-22,Quarter4,sewing,Sunday,4,0.8,30.1,922.0,5820,63,0.0,0,1,59.0,0.80000295,1
870,2015-02-22,Quarter4,finishing,Sunday,12,0.8,5.13,997.7422680412371,2400,0,0.0,0,0,10.0,0.78375,0
871,2015-02-22,Quarter4,finishing,Sunday,9,0.8,3.94,997.7422680412371,2400,0,0.0,0,0,10.0,0.753525,0
872,2015-02-22,Quarter4,sewing,Sunday,6,0.75,18.79,1055.0,3960,45,0.0,0,0,33.0,0.75065101,1
873,2015-02-22,Quarter4,finishing,Sunday,1,0.8,3.94,997.7422680412371,2880,0,0.0,0,0,12.0,0.727349537,0
874,2015-02-22,Quarter4,sewing,Sunday,8,0.7,29.4,1146.0,6840,40,0.0,0,2,57.0,0.700614035,1
875,2015-02-22,Quarter4,sewing,Sunday,2,0.7,30.33,746.0,6840,0,0.0,0,1,57.0,0.700605263,1
876,2015-02-22,Quarter4,sewing,Sunday,11,0.75,11.41,834.0,3480,0,0.0,0,2,58.0,0.672140805,0
877,2015-02-22,Quarter4,sewing,Sunday,9,0.7,18.79,1717.0,3240,30,0.0,0,1,57.0,0.627011183,0
878,2015-02-22,Quarter4,sewing,Sunday,3,0.7,30.1,1041.0,8160,33,0.0,0,2,58.0,0.626577778,0
879,2015-02-22,Quarter4,sewing,Sunday,10,0.7,21.25,1531.0,6000,0,0.0,0,1,50.0,0.456875,0
880,2015-02-22,Quarter4,sewing,Sunday,7,0.75,30.1,627.0,6960,0,3.5,20,1,58.0,0.393548851,0
881,2015-02-22,Quarter4,finishing,Sunday,10,0.8,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.385791667,0
882,2015-02-22,Quarter4,sewing,Sunday,5,0.8,30.1,450.0,5700,0,4.5,25,0,60.0,0.307501459,0
883,2015-02-22,Quarter4,finishing,Sunday,7,0.7,5.13,997.7422680412371,960,0,0.0,0,0,8.0,0.283958333,0
884,2015-02-23,Quarter4,finishing,Monday,10,0.8,3.94,997.7422680412371,2400,0,0.0,0,0,20.0,0.955791667,1
885,2015-02-23,Quarter4,finishing,Monday,8,0.7,5.13,997.7422680412371,960,0,0.0,0,0,8.0,0.930416667,1
886,2015-02-23,Quarter4,finishing,Monday,12,0.8,5.13,997.7422680412371,1080,0,0.0,0,0,9.0,0.9025,1
887,2015-02-23,Quarter4,finishing,Monday,3,0.8,5.13,997.7422680412371,2160,0,0.0,0,0,18.0,0.87115,1
888,2015-02-23,Quarter4,sewing,Monday,12,0.8,15.26,1060.0,4080,63,0.0,0,0,34.0,0.800401961,1
889,2015-02-23,Quarter4,sewing,Monday,4,0.8,30.1,891.0,7140,38,0.0,0,1,59.0,0.800137255,1
890,2015-02-23,Quarter4,sewing,Monday,5,0.8,30.1,541.0,7140,38,0.0,0,0,59.0,0.800137255,1
891,2015-02-23,Quarter4,sewing,Monday,7,0.75,30.1,709.0,6960,45,0.0,0,1,58.0,0.750770115,1
892,2015-02-23,Quarter4,sewing,Monday,6,0.75,18.79,1100.0,3960,45,0.0,0,0,33.0,0.75065101,1
893,2015-02-23,Quarter4,sewing,Monday,11,0.75,11.41,826.0,2820,0,0.0,0,2,58.0,0.750293939,1
894,2015-02-23,Quarter4,sewing,Monday,2,0.7,30.33,577.0,2160,30,0.0,0,1,58.0,0.700623,1
895,2015-02-23,Quarter4,sewing,Monday,8,0.7,29.4,1094.0,6840,40,0.0,0,2,57.0,0.700614035,1
896,2015-02-23,Quarter4,sewing,Monday,3,0.7,29.4,1228.0,6960,30,0.0,0,2,58.0,0.700362069,1
897,2015-02-23,Quarter4,sewing,Monday,9,0.7,18.79,1641.0,6000,40,0.0,0,1,50.0,0.60128,0
898,2015-02-23,Quarter4,sewing,Monday,10,0.7,21.25,1583.0,6000,0,0.0,0,1,50.0,0.417916667,0
899,2015-02-23,Quarter4,finishing,Monday,6,0.8,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.3715625,0
900,2015-02-23,Quarter4,finishing,Monday,9,0.8,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.3715625,0
901,2015-02-23,Quarter4,finishing,Monday,2,0.8,5.13,997.7422680412371,960,0,0.0,0,0,8.0,0.36871875,0
902,2015-02-23,Quarter4,finishing,Monday,7,0.7,5.13,997.7422680412371,960,0,0.0,0,0,8.0,0.356458333,0
903,2015-02-24,Quarter4,finishing,Tuesday,10,0.7,2.9,997.7422680412371,1800,0,0.0,0,0,15.0,0.902222222,1
904,2015-02-24,Quarter4,finishing,Tuesday,3,0.8,4.6,997.7422680412371,1440,0,0.0,0,0,12.0,0.811388889,1
905,2015-02-24,Quarter4,sewing,Tuesday,12,0.8,15.26,1062.0,4080,50,0.0,0,0,34.0,0.800401961,1
906,2015-02-24,Quarter4,sewing,Tuesday,5,0.8,30.1,450.0,7140,50,0.0,0,0,60.0,0.800137255,1
907,2015-02-24,Quarter4,sewing,Tuesday,4,0.8,30.1,901.0,6480,50,0.0,0,1,59.0,0.800071839,1
908,2015-02-24,Quarter4,finishing,Tuesday,8,0.7,4.6,997.7422680412371,960,0,0.0,0,0,8.0,0.791458333,1
909,2015-02-24,Quarter4,sewing,Tuesday,7,0.75,30.1,739.0,5640,45,0.0,0,1,59.0,0.750727326,1
910,2015-02-24,Quarter4,sewing,Tuesday,6,0.75,18.79,913.0,3360,45,0.0,0,0,33.0,0.75065101,1
911,2015-02-24,Quarter4,sewing,Tuesday,11,0.75,11.61,698.0,3360,34,0.0,0,2,57.0,0.750437269,1
912,2015-02-24,Quarter4,sewing,Tuesday,3,0.75,29.4,1172.0,5340,45,0.0,0,2,60.0,0.750176991,1
913,2015-02-24,Quarter4,finishing,Tuesday,6,0.75,2.9,997.7422680412371,1800,0,0.0,0,0,15.0,0.726933333,0
914,2015-02-24,Quarter4,finishing,Tuesday,9,0.7,2.9,997.7422680412371,1800,0,0.0,0,0,15.0,0.726933333,1
915,2015-02-24,Quarter4,sewing,Tuesday,2,0.7,30.33,408.0,1680,30,0.0,0,1,59.0,0.700623,1
916,2015-02-24,Quarter4,sewing,Tuesday,8,0.7,29.4,1079.0,4560,40,0.0,0,2,58.0,0.700518519,1
917,2015-02-24,Quarter4,sewing,Tuesday,9,0.7,18.79,1068.0,3000,30,0.0,0,1,52.0,0.700256795,1
918,2015-02-24,Quarter4,finishing,Tuesday,11,0.7,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.5046875,0
919,2015-02-24,Quarter4,sewing,Tuesday,10,0.7,21.25,1834.0,6360,0,0.0,0,1,53.0,0.471108491,0
920,2015-02-24,Quarter4,finishing,Tuesday,2,0.7,3.9,997.7422680412371,960,0,0.0,0,0,8.0,0.325,0
921,2015-02-24,Quarter4,sewing,Tuesday,1,0.6,22.53,708.0,5040,0,0.0,0,1,42.0,0.268214286,0
922,2015-02-25,Quarter4,sewing,Wednesday,9,0.75,18.79,1085.0,6240,56,0.0,0,1,52.0,0.970816667,1
923,2015-02-25,Quarter4,finishing,Wednesday,5,0.8,4.6,997.7422680412371,1080,0,0.0,0,0,9.0,0.902962963,1
924,2015-02-25,Quarter4,finishing,Wednesday,3,0.8,4.6,997.7422680412371,2400,0,0.0,0,0,20.0,0.900833333,1
925,2015-02-25,Quarter4,finishing,Wednesday,12,0.8,4.6,997.7422680412371,1800,0,0.0,0,0,15.0,0.899555556,1
926,2015-02-25,Quarter4,finishing,Wednesday,10,0.7,2.9,997.7422680412371,1200,0,0.0,0,0,10.0,0.845833333,1
927,2015-02-25,Quarter4,sewing,Wednesday,4,0.8,30.1,323.0,4080,50,0.0,0,1,59.0,0.800808642,1
928,2015-02-25,Quarter4,sewing,Wednesday,12,0.8,15.26,1053.0,4080,50,0.0,0,0,34.0,0.800401961,1
929,2015-02-25,Quarter4,sewing,Wednesday,7,0.8,30.1,786.0,7080,50,0.0,0,2,59.0,0.800115819,1
930,2015-02-25,Quarter4,sewing,Wednesday,6,0.75,18.79,1003.0,3960,45,0.0,0,1,33.0,0.75065101,1
931,2015-02-25,Quarter4,sewing,Wednesday,11,0.75,11.61,635.0,3360,45,0.0,0,0,57.0,0.750503571,1
932,2015-02-25,Quarter4,sewing,Wednesday,3,0.75,29.4,1283.0,6960,45,0.0,0,2,58.0,0.750206897,1
933,2015-02-25,Quarter4,sewing,Wednesday,8,0.7,29.4,847.0,6960,30,0.0,0,1,58.0,0.700362069,1
934,2015-02-25,Quarter4,sewing,Wednesday,2,0.7,30.33,361.0,3960,30,0.0,0,1,58.0,0.700069811,1
935,2015-02-25,Quarter4,sewing,Wednesday,10,0.7,21.82,1653.0,6240,0,0.0,0,2,52.0,0.700058333,1
936,2015-02-25,Quarter4,finishing,Wednesday,7,0.75,4.6,997.7422680412371,960,0,0.0,0,0,8.0,0.676666667,0
937,2015-02-25,Quarter4,finishing,Wednesday,8,0.7,4.6,997.7422680412371,960,0,0.0,0,0,8.0,0.658541667,0
938,2015-02-25,Quarter4,sewing,Wednesday,5,0.8,30.1,15.0,1200,49,0.0,0,1,59.0,0.598792339,0
939,2015-02-25,Quarter4,sewing,Wednesday,1,0.65,22.53,762.0,5040,0,0.0,0,1,42.0,0.581130952,0
940,2015-02-25,Quarter4,finishing,Wednesday,2,0.7,3.9,997.7422680412371,960,0,0.0,0,0,8.0,0.440375,0
941,2015-02-25,Quarter4,finishing,Wednesday,6,0.75,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.410833333,0
942,2015-02-25,Quarter4,finishing,Wednesday,9,0.7,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.410833333,0
943,2015-02-26,Quarter4,finishing,Thursday,3,0.8,4.6,997.7422680412371,6300,0,0.0,0,0,15.0,0.921703704,1
944,2015-02-26,Quarter4,finishing,Thursday,5,0.8,4.6,997.7422680412371,7560,0,0.0,0,0,18.0,0.921604938,1
945,2015-02-26,Quarter4,sewing,Thursday,7,0.8,30.1,694.0,4080,50,0.0,0,1,59.0,0.800808642,1
946,2015-02-26,Quarter4,sewing,Thursday,11,0.8,11.61,816.0,2820,50,0.0,0,2,57.0,0.800516667,1
947,2015-02-26,Quarter4,sewing,Thursday,12,0.8,15.26,1065.0,4080,63,0.0,0,0,34.0,0.800401961,1
948,2015-02-26,Quarter4,finishing,Thursday,1,0.5,3.94,997.7422680412371,3360,0,0.0,0,0,8.0,0.768847222,1
949,2015-02-26,Quarter4,sewing,Thursday,6,0.75,18.79,912.0,3960,45,0.0,0,0,33.0,0.75065101,1
950,2015-02-26,Quarter4,sewing,Thursday,3,0.75,29.4,1244.0,6840,45,0.0,0,2,57.0,0.750473684,1
951,2015-02-26,Quarter4,sewing,Thursday,9,0.75,18.79,1020.0,5640,45,0.0,0,1,52.0,0.750371895,1
952,2015-02-26,Quarter4,sewing,Thursday,8,0.75,29.4,916.0,6960,56,0.0,0,2,58.0,0.750206897,1
953,2015-02-26,Quarter4,sewing,Thursday,10,0.7,21.82,1591.0,3240,0,0.0,0,1,52.0,0.700251773,1
954,2015-02-26,Quarter4,sewing,Thursday,2,0.7,30.33,398.0,6960,0,0.0,0,1,58.0,0.66237931,0
955,2015-02-26,Quarter4,finishing,Thursday,12,0.8,4.6,997.7422680412371,3780,0,0.0,0,0,9.0,0.590617284,0
956,2015-02-26,Quarter4,finishing,Thursday,2,0.7,3.9,997.7422680412371,960,0,0.0,0,0,8.0,0.5565625,0
957,2015-02-26,Quarter4,sewing,Thursday,4,0.8,30.1,437.0,7080,32,0.0,0,2,59.0,0.495617514,0
958,2015-02-26,Quarter4,sewing,Thursday,5,0.35,27.48,413.0,6840,38,0.0,0,1,57.0,0.449964912,1
959,2015-02-26,Quarter4,finishing,Thursday,10,0.7,2.9,997.7422680412371,3360,0,0.0,0,0,8.0,0.410833333,0
960,2015-02-26,Quarter4,finishing,Thursday,9,0.75,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.4078125,0
961,2015-02-26,Quarter4,sewing,Thursday,1,0.35,26.66,1164.0,6600,23,0.0,0,2,55.0,0.378895152,1
962,2015-02-26,Quarter4,finishing,Thursday,8,0.75,4.6,997.7422680412371,3360,0,0.0,0,0,8.0,0.376597222,0
963,2015-02-26,Quarter4,finishing,Thursday,6,0.75,2.9,997.7422680412371,3360,0,0.0,0,0,8.0,0.271875,0
964,2015-02-28,Quarter4,finishing,Saturday,3,0.8,4.6,997.7422680412371,6300,0,0.0,0,0,15.0,0.921703704,1
965,2015-02-28,Quarter4,finishing,Saturday,5,0.8,4.6,997.7422680412371,7560,0,0.0,0,0,18.0,0.921604938,1
966,2015-02-28,Quarter4,sewing,Saturday,11,0.8,11.61,954.0,0,50,0.0,0,2,58.0,0.800779018,1
967,2015-02-28,Quarter4,sewing,Saturday,12,0.8,15.26,1194.0,1700,62,0.0,0,0,34.0,0.800260821,1
968,2015-02-28,Quarter4,sewing,Saturday,7,0.8,30.1,644.0,840,38,0.0,0,1,59.0,0.799982853,0
969,2015-02-28,Quarter4,finishing,Saturday,1,0.5,3.94,997.7422680412371,3360,0,0.0,0,0,8.0,0.768847222,1
970,2015-02-28,Quarter4,sewing,Saturday,3,0.75,29.4,1144.0,4440,45,0.0,0,2,57.0,0.750716981,1
971,2015-02-28,Quarter4,sewing,Saturday,6,0.75,18.79,1012.0,3960,45,0.0,0,0,33.0,0.75065101,1
972,2015-02-28,Quarter4,sewing,Saturday,8,0.75,29.4,792.0,4560,56,0.0,0,2,58.0,0.750425926,1
973,2015-02-28,Quarter4,sewing,Saturday,9,0.75,18.79,841.0,6240,45,0.0,0,1,52.0,0.750395513,1
974,2015-02-28,Quarter4,sewing,Saturday,10,0.7,21.82,1448.0,6120,40,0.0,0,1,51.0,0.700236601,1
975,2015-02-28,Quarter4,sewing,Saturday,2,0.7,30.33,512.0,4560,0,0.0,0,1,58.0,0.700211111,1
976,2015-02-28,Quarter4,finishing,Saturday,12,0.8,4.6,997.7422680412371,3780,0,0.0,0,0,9.0,0.590617284,0
977,2015-02-28,Quarter4,finishing,Saturday,2,0.7,3.9,997.7422680412371,960,0,0.0,0,0,8.0,0.5565625,0
978,2015-02-28,Quarter4,sewing,Saturday,5,0.5,27.48,609.0,6840,30,0.0,0,1,57.0,0.550403509,1
979,2015-02-28,Quarter4,sewing,Saturday,1,0.5,26.66,1448.0,6840,30,0.0,0,2,57.0,0.550349708,1
980,2015-02-28,Quarter4,sewing,Saturday,4,0.5,26.66,556.0,6960,23,0.0,0,2,58.0,0.500258046,1
981,2015-02-28,Quarter4,finishing,Saturday,10,0.7,2.9,997.7422680412371,3360,0,0.0,0,0,8.0,0.410833333,0
982,2015-02-28,Quarter4,finishing,Saturday,9,0.75,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.4078125,0
983,2015-02-28,Quarter4,finishing,Saturday,8,0.75,4.6,997.7422680412371,3360,0,0.0,0,0,8.0,0.376597222,0
984,2015-02-28,Quarter4,finishing,Saturday,6,0.75,2.9,997.7422680412371,3360,0,0.0,0,0,8.0,0.271875,0
985,2015-03-01,Quarter1,finishing,Sunday,3,0.8,4.6,997.7422680412371,10500,0,0.0,0,0,25.0,0.936355556,1
986,2015-03-01,Quarter1,finishing,Sunday,8,0.75,4.6,997.7422680412371,3360,0,0.0,0,0,8.0,0.813611111,1
987,2015-03-01,Quarter1,sewing,Sunday,12,0.8,15.26,1106.0,4080,63,0.0,0,0,34.0,0.800401961,1
988,2015-03-01,Quarter1,sewing,Sunday,8,0.75,29.4,622.0,6240,56,0.0,0,0,57.0,0.75075,1
989,2015-03-01,Quarter1,sewing,Sunday,6,0.75,18.79,1193.0,3960,45,0.0,0,0,33.0,0.75065101,1
990,2015-03-01,Quarter1,sewing,Sunday,3,0.75,29.4,1143.0,6840,45,0.0,0,0,57.0,0.750473684,1
991,2015-03-01,Quarter1,sewing,Sunday,9,0.75,18.79,895.0,6240,34,0.0,0,0,52.0,0.750395513,1
992,2015-03-01,Quarter1,sewing,Sunday,5,0.6,27.48,549.0,6720,38,0.0,0,0,56.0,0.707446429,1
993,2015-03-01,Quarter1,sewing,Sunday,10,0.7,21.82,1393.0,5640,30,0.0,0,0,52.0,0.700236601,1
994,2015-03-01,Quarter1,sewing,Sunday,1,0.6,26.66,1578.0,6840,38,0.0,0,0,57.0,0.700019883,1
995,2015-03-01,Quarter1,sewing,Sunday,2,0.7,30.33,254.0,1800,0,0.0,0,0,58.0,0.683550607,0
996,2015-03-01,Quarter1,sewing,Sunday,11,0.8,11.61,347.0,0,50,4.0,20,0,57.0,0.682433036,0
997,2015-03-01,Quarter1,finishing,Sunday,4,0.6,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.673083333,1
998,2015-03-01,Quarter1,finishing,Sunday,10,0.7,2.9,997.7422680412371,3360,0,0.0,0,0,8.0,0.664583333,0
999,2015-03-01,Quarter1,sewing,Sunday,4,0.6,26.66,692.0,6840,23,0.0,0,0,57.0,0.600239766,1
1000,2015-03-01,Quarter1,finishing,Sunday,2,0.7,3.9,997.7422680412371,960,0,0.0,0,0,8.0,0.585,0
1001,2015-03-01,Quarter1,sewing,Sunday,7,0.8,30.1,934.0,6960,0,3.5,15,0,58.0,0.579511494,0
1002,2015-03-01,Quarter1,finishing,Sunday,1,0.6,3.94,997.7422680412371,3360,0,0.0,0,0,8.0,0.448722222,0
1003,2015-03-01,Quarter1,finishing,Sunday,9,0.75,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.447083333,0
1004,2015-03-01,Quarter1,finishing,Sunday,7,0.8,4.6,997.7422680412371,3360,0,0.0,0,0,8.0,0.350416667,0
1005,2015-03-02,Quarter1,finishing,Monday,2,0.7,3.9,997.7422680412371,1200,0,0.0,0,0,10.0,0.92885,1
1006,2015-03-02,Quarter1,finishing,Monday,3,0.8,4.6,997.7422680412371,10080,0,0.0,0,0,24.0,0.86037037,1
1007,2015-03-02,Quarter1,finishing,Monday,4,0.65,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.806879167,1
1008,2015-03-02,Quarter1,sewing,Monday,1,0.65,26.66,1527.0,6840,65,0.0,0,0,57.0,0.800579532,1
1009,2015-03-02,Quarter1,sewing,Monday,12,0.8,15.26,1035.0,4080,63,0.0,0,0,34.0,0.800401961,1
1010,2015-03-02,Quarter1,finishing,Monday,9,0.75,2.9,997.7422680412371,1200,0,0.0,0,0,10.0,0.8004,1
1011,2015-03-02,Quarter1,sewing,Monday,11,0.8,11.61,632.0,0,50,0.0,0,0,57.0,0.800309211,1
1012,2015-03-02,Quarter1,sewing,Monday,3,0.8,29.4,1231.0,4680,50,0.0,0,0,57.0,0.800149813,1
1013,2015-03-02,Quarter1,sewing,Monday,7,0.8,30.1,616.0,7080,0,0.0,0,0,59.0,0.800115819,1
1014,2015-03-02,Quarter1,finishing,Monday,8,0.75,4.6,997.7422680412371,3360,0,0.0,0,0,8.0,0.773333333,1
1015,2015-03-02,Quarter1,sewing,Monday,6,0.75,18.79,947.0,2880,34,0.0,0,0,33.0,0.750797009,1
1016,2015-03-02,Quarter1,sewing,Monday,8,0.75,29.4,551.0,6840,45,0.0,0,0,57.0,0.750473684,1
1017,2015-03-02,Quarter1,sewing,Monday,9,0.75,18.79,935.0,6240,45,0.0,0,0,52.0,0.750395513,1
1018,2015-03-02,Quarter1,sewing,Monday,4,0.65,26.66,832.0,6780,55,0.0,0,0,57.0,0.750254867,1
1019,2015-03-02,Quarter1,sewing,Monday,5,0.65,27.48,544.0,6720,34,0.0,0,0,56.0,0.700903571,1
1020,2015-03-02,Quarter1,sewing,Monday,10,0.7,21.82,1511.0,3600,30,0.0,0,0,51.0,0.70013604,1
1021,2015-03-02,Quarter1,finishing,Monday,10,0.7,2.9,997.7422680412371,3360,0,0.0,0,0,8.0,0.632361111,0
1022,2015-03-02,Quarter1,finishing,Monday,12,0.8,4.6,997.7422680412371,3780,0,0.0,0,0,9.0,0.607654321,0
1023,2015-03-02,Quarter1,finishing,Monday,1,0.65,3.94,997.7422680412371,3360,0,0.0,0,0,8.0,0.537919444,0
1024,2015-03-02,Quarter1,finishing,Monday,7,0.8,4.6,997.7422680412371,3360,0,0.0,0,0,8.0,0.342361111,0
1025,2015-03-03,Quarter1,finishing,Tuesday,7,0.8,4.6,997.7422680412371,4200,0,0.0,0,0,10.0,0.999533333,1
1026,2015-03-03,Quarter1,finishing,Tuesday,3,0.8,4.6,997.7422680412371,6300,0,0.0,0,0,15.0,0.902962963,1
1027,2015-03-03,Quarter1,sewing,Tuesday,11,0.8,11.41,601.0,0,50,0.0,0,0,56.0,0.800701754,1
1028,2015-03-03,Quarter1,sewing,Tuesday,1,0.7,26.66,1562.0,6960,60,0.0,0,0,58.0,0.800566092,1
1029,2015-03-03,Quarter1,sewing,Tuesday,12,0.8,15.26,983.0,4080,50,0.0,0,0,34.0,0.800401961,1
1030,2015-03-03,Quarter1,sewing,Tuesday,3,0.8,29.4,1156.0,6840,50,0.0,0,0,57.0,0.800333333,1
1031,2015-03-03,Quarter1,sewing,Tuesday,7,0.8,30.1,29.0,7080,50,0.0,0,0,59.0,0.800115819,1
1032,2015-03-03,Quarter1,sewing,Tuesday,4,0.7,26.66,950.0,6960,50,0.0,0,0,58.0,0.750770115,1
1033,2015-03-03,Quarter1,sewing,Tuesday,8,0.75,29.4,534.0,6840,56,0.0,0,0,57.0,0.750473684,1
1034,2015-03-03,Quarter1,sewing,Tuesday,9,0.75,18.79,1096.0,6240,34,0.0,0,0,52.0,0.750395513,1
1035,2015-03-03,Quarter1,sewing,Tuesday,6,0.75,20.2,402.0,3120,45,0.0,0,0,33.0,0.750212553,1
1036,2015-03-03,Quarter1,finishing,Tuesday,8,0.75,4.6,997.7422680412371,3360,0,0.0,0,0,8.0,0.702777778,0
1037,2015-03-03,Quarter1,sewing,Tuesday,5,0.7,27.48,573.0,6840,30,0.0,0,0,57.0,0.700659649,1
1038,2015-03-03,Quarter1,sewing,Tuesday,10,0.7,21.82,1313.0,5040,30,0.0,0,0,51.0,0.699984417,0
1039,2015-03-03,Quarter1,finishing,Tuesday,12,0.8,4.6,997.7422680412371,3780,0,0.0,0,0,9.0,0.636049383,0
1040,2015-03-03,Quarter1,finishing,Tuesday,2,0.4,3.9,997.7422680412371,6300,0,0.0,0,0,15.0,0.567377778,1
1041,2015-03-03,Quarter1,finishing,Tuesday,1,0.7,3.94,997.7422680412371,3360,0,0.0,0,0,8.0,0.555430556,0
1042,2015-03-03,Quarter1,finishing,Tuesday,4,0.7,3.94,997.7422680412371,3360,0,0.0,0,0,8.0,0.555430556,0
1043,2015-03-03,Quarter1,finishing,Tuesday,10,0.7,2.9,997.7422680412371,3360,0,0.0,0,0,8.0,0.463194444,0
1044,2015-03-03,Quarter1,finishing,Tuesday,5,0.7,4.6,997.7422680412371,3360,0,0.0,0,0,8.0,0.354444444,0
1045,2015-03-03,Quarter1,finishing,Tuesday,6,0.75,2.9,997.7422680412371,3360,0,0.0,0,0,8.0,0.309333333,0
1046,2015-03-03,Quarter1,sewing,Tuesday,2,0.4,15.28,157.0,5400,0,6.5,30,1,45.0,0.30277037,0
1047,2015-03-04,Quarter1,finishing,Wednesday,3,0.8,4.6,997.7422680412371,1200,0,0.0,0,0,10.0,0.939166667,1
1048,2015-03-04,Quarter1,finishing,Wednesday,8,0.8,4.6,997.7422680412371,960,0,0.0,0,0,8.0,0.930416667,1
1049,2015-03-04,Quarter1,finishing,Wednesday,12,0.8,4.6,997.7422680412371,1080,0,0.0,0,0,9.0,0.885925926,1
1050,2015-03-04,Quarter1,finishing,Wednesday,9,0.75,2.9,997.7422680412371,960,0,0.0,0,0,8.0,0.83375,1
1051,2015-03-04,Quarter1,finishing,Wednesday,1,0.7,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.806879167,1
1052,2015-03-04,Quarter1,finishing,Wednesday,4,0.7,3.94,997.7422680412371,960,0,0.0,0,0,8.0,0.806058333,1
1053,2015-03-04,Quarter1,sewing,Wednesday,11,0.8,11.41,433.0,0,38,0.0,0,0,56.0,0.800701754,1
1054,2015-03-04,Quarter1,sewing,Wednesday,12,0.8,15.26,961.0,4080,50,0.0,0,0,34.0,0.800401961,1
1055,2015-03-04,Quarter1,sewing,Wednesday,3,0.8,29.4,1169.0,6840,63,0.0,0,0,57.0,0.800333333,1
1056,2015-03-04,Quarter1,sewing,Wednesday,7,0.8,30.1,874.0,3960,50,0.0,0,0,59.0,0.800055762,1
1057,2015-03-04,Quarter1,sewing,Wednesday,4,0.7,26.82,1028.0,6960,60,0.0,0,0,58.0,0.799975862,1
1058,2015-03-04,Quarter1,sewing,Wednesday,1,0.7,26.82,1772.0,6960,50,0.0,0,0,58.0,0.750651724,1
1059,2015-03-04,Quarter1,sewing,Wednesday,9,0.75,18.79,1206.0,6240,34,0.0,0,0,52.0,0.750395513,1
1060,2015-03-04,Quarter1,sewing,Wednesday,5,0.7,27.48,586.0,6960,40,0.0,0,0,58.0,0.700424138,1
1061,2015-03-04,Quarter1,sewing,Wednesday,10,0.7,21.82,1334.0,5760,30,0.0,0,0,53.0,0.700058333,1
1062,2015-03-04,Quarter1,finishing,Wednesday,7,0.8,4.6,997.7422680412371,8400,0,0.0,0,0,20.0,0.684888889,0
1063,2015-03-04,Quarter1,finishing,Wednesday,5,0.7,4.6,997.7422680412371,960,0,0.0,0,0,8.0,0.592083333,0
1064,2015-03-04,Quarter1,finishing,Wednesday,2,0.5,3.9,997.7422680412371,960,0,0.0,0,0,8.0,0.5403125,1
1065,2015-03-04,Quarter1,sewing,Wednesday,8,0.8,29.4,30.0,6840,0,0.0,0,0,57.0,0.433263158,0
1066,2015-03-04,Quarter1,sewing,Wednesday,2,0.5,15.28,261.0,5520,0,0.0,0,1,46.0,0.404144928,0
1067,2015-03-04,Quarter1,sewing,Wednesday,6,0.75,18.79,52.0,3960,0,0.0,0,0,33.0,0.332146465,0
